"IndividualId","Time [min]","Organism|VenousBlood|Plasma|7E3|Concentration in container [µmol/l]"
0,75465,0.04551008
0,75480,0.04548927
0,75495,0.04546847
0,75510,0.04544768
0,75525,0.0454269
0,75540,0.04540613
0,75555,0.04538537
0,75570,0.045364615
0,75585,0.045343872
0,75600,0.04532314
0,75615,0.045302417
0,75630,0.045281705
0,75645,0.045261
0,75660,0.045240305
0,75675,0.04521962
0,75690,0.045198943
0,75705,0.045178276
0,75720,0.04515762
0,75735,0.045136973
0,75750,0.045116335
0,75765,0.045095704
0,75780,0.045075085
0,75795,0.045054477
0,75810,0.045033876
0,75825,0.045013286
0,75840,0.044992704
0,75855,0.044972133
0,75870,0.04495157
0,75885,0.044931017
0,75900,0.044910472
0,75915,0.044889938
0,75930,0.04486941
0,75945,0.044848897
0,75960,0.044828393
0,75975,0.044807896
0,75990,0.044787407
0,76005,0.04476693
0,76020,0.04474646
0,76035,0.044726
0,76050,0.04470555
0,76065,0.04468511
0,76080,0.044664677
0,76095,0.04464426
0,76110,0.044623844
0,76125,0.04460344
0,76140,0.04458305
0,76155,0.044562664
0,76170,0.044542287
0,76185,0.04452192
0,76200,0.044501565
0,76215,0.044481218
0,76230,0.04446088
0,76245,0.044440553
0,76260,0.04442023
0,76275,0.04439992
0,76290,0.04437962
0,76305,0.04435933
0,76320,0.044339046
0,76335,0.044318773
0,76350,0.04429851
0,76365,0.044278257
0,76380,0.04425801
0,76395,0.044237774
0,76410,0.04421755
0,76425,0.044197332
0,76440,0.044177122
0,76455,0.044156924
0,76470,0.044136737
0,76485,0.044116557
0,76500,0.044096384
0,76515,0.044076223
0,76530,0.04405607
0,76545,0.044035926
0,76560,0.04401579
0,76575,0.043995667
0,76590,0.04397555
0,76605,0.043955445
0,76620,0.043935347
0,76635,0.04391526
0,76650,0.04389518
0,76665,0.04387511
0,76680,0.04385505
0,76695,0.043835
0,76710,0.043814957
0,76725,0.043794923
0,76740,0.0437749
0,76755,0.043754883
0,76770,0.04373488
0,76785,0.04371488
0,76800,0.043694895
0,76815,0.043674916
0,76830,0.04365495
0,76845,0.04363499
0,76860,0.04361504
0,76875,0.043595098
0,76890,0.043575164
0,76905,0.04355524
0,76920,0.043535326
0,76935,0.04351542
0,76950,0.043495525
0,76965,0.04347564
0,76980,0.04345576
0,76995,0.04343589
0,77010,0.04341603
0,77025,0.043396182
0,77040,0.04337634
0,77055,0.043356508
0,77070,0.043336686
0,77085,0.04331687
0,77100,0.043297067
0,77115,0.04327727
0,77130,0.043257482
0,77145,0.043237705
0,77160,0.043217935
0,77175,0.043198176
0,77190,0.043178424
0,77205,0.043158684
0,77220,0.04313895
0,77235,0.043119226
0,77250,0.04309951
0,77265,0.04307981
0,77280,0.04306011
0,77295,0.04304042
0,77310,0.043020744
0,77325,0.043001074
0,77340,0.042981412
0,77355,0.04296176
0,77370,0.042942118
0,77385,0.042922486
0,77400,0.04290286
0,77415,0.042883247
0,77430,0.042863637
0,77445,0.042844042
0,77460,0.04282445
0,77475,0.04280487
0,77490,0.0427853
0,77505,0.04276574
0,77520,0.042746186
0,77535,0.042726643
0,77550,0.042707108
0,77565,0.042687584
0,77580,0.042668063
0,77595,0.042648558
0,77610,0.042629056
0,77625,0.04260957
0,77640,0.042590085
0,77655,0.042570613
0,77670,0.04255115
0,77685,0.042531695
0,77700,0.04251225
0,77715,0.04249281
0,77730,0.042473383
0,77745,0.042453963
0,77760,0.042434555
0,77775,0.042415153
0,77790,0.04239576
0,77805,0.042376377
0,77820,0.042357
0,77835,0.042337637
0,77850,0.04231828
0,77865,0.04229893
0,77880,0.042279594
0,77895,0.042260263
0,77910,0.04224094
0,77925,0.042221628
0,77940,0.042202324
0,77955,0.042183027
0,77970,0.04216374
0,77985,0.042144466
0,78000,0.042125195
0,78015,0.042105936
0,78030,0.042086687
0,78045,0.042067442
0,78060,0.04204821
0,78075,0.042028986
0,78090,0.04200977
0,78105,0.041990563
0,78120,0.041971363
0,78135,0.041952174
0,78150,0.041932993
0,78165,0.041913822
0,78180,0.04189466
0,78195,0.041875504
0,78210,0.04185636
0,78225,0.041837223
0,78240,0.041818094
0,78255,0.041798975
0,78270,0.041779865
0,78285,0.041760765
0,78300,0.04174167
0,78315,0.041722585
0,78330,0.04170351
0,78345,0.041684445
0,78360,0.041665386
0,78375,0.041646335
0,78390,0.041627295
0,78405,0.041608263
0,78420,0.04158924
0,78435,0.041570228
0,78450,0.04155122
0,78465,0.041532222
0,78480,0.041513234
0,78495,0.041494254
0,78510,0.041475285
0,78525,0.04145632
0,78540,0.04143737
0,78555,0.041418422
0,78570,0.041399486
0,78585,0.04138056
0,78600,0.04136164
0,78615,0.041342728
0,78630,0.041323826
0,78645,0.041304935
0,78660,0.04128605
0,78675,0.041267175
0,78690,0.041248307
0,78705,0.04122945
0,78720,0.0412106
0,78735,0.041191757
0,78750,0.041172925
0,78765,0.0411541
0,78780,0.041135285
0,78795,0.04111648
0,78810,0.04109768
0,78825,0.04107889
0,78840,0.04106011
0,78855,0.041041337
0,78870,0.041022573
0,78885,0.04100382
0,78900,0.04098507
0,78915,0.040966332
0,78930,0.040947605
0,78945,0.04092888
0,78960,0.04091017
0,78975,0.040891465
0,78990,0.04087277
0,79005,0.040854085
0,79020,0.040835407
0,79035,0.040816735
0,79050,0.040798075
0,79065,0.040779423
0,79080,0.040760778
0,79095,0.040742144
0,79110,0.040723518
0,79125,0.0407049
0,79140,0.040686287
0,79155,0.040667687
0,79170,0.040649094
0,79185,0.040630512
0,79200,0.040611934
0,79215,0.040593367
0,79230,0.040574808
0,79245,0.04055626
0,79260,0.040537715
0,79275,0.04051918
0,79290,0.04050066
0,79305,0.04048214
0,79320,0.040463634
0,79335,0.040445134
0,79350,0.04042664
0,79365,0.04040816
0,79380,0.040389687
0,79395,0.04037122
0,79410,0.04035276
0,79425,0.040334314
0,79440,0.040315874
0,79455,0.04029744
0,79470,0.04027902
0,79485,0.040260606
0,79500,0.0402422
0,79515,0.0402238
0,79530,0.040205408
0,79545,0.040187027
0,79560,0.040168654
0,79575,0.040150292
0,79590,0.040131934
0,79605,0.040113587
0,79620,0.040095247
0,79635,0.040076915
0,79650,0.040058594
0,79665,0.04004028
0,79680,0.040021975
0,79695,0.040003676
0,79710,0.03998539
0,79725,0.03996711
0,79740,0.039948836
0,79755,0.03993057
0,79770,0.039912317
0,79785,0.039894067
0,79800,0.039875828
0,79815,0.0398576
0,79830,0.039839376
0,79845,0.039821163
0,79860,0.039802957
0,79875,0.03978476
0,79890,0.039766572
0,79905,0.03974839
0,79920,0.039730217
0,79935,0.039712057
0,79950,0.0396939
0,79965,0.039675754
0,79980,0.03965761
0,79995,0.039639484
0,80010,0.03962136
0,80025,0.039603245
0,80040,0.03958514
0,80055,0.039567042
0,80070,0.039548952
0,80085,0.039530873
0,80100,0.0395128
0,80115,0.039494734
0,80130,0.039476678
0,80145,0.039458632
0,80160,0.03944059
0,80175,0.03942256
0,80190,0.039404538
0,80205,0.039386522
0,80220,0.039368514
0,80235,0.039350517
0,80250,0.039332528
0,80265,0.039314546
0,80280,0.03929657
0,80295,0.039278608
0,80310,0.03926065
0,80325,0.0392427
0,80340,0.03922476
0,80355,0.039206825
0,80370,0.039188903
0,80385,0.039170984
0,80400,0.039153077
0,80415,0.039135177
0,80430,0.039117288
0,80445,0.039099403
0,80460,0.03908153
0,80475,0.039063662
0,80490,0.039045803
0,80505,0.03902795
0,80520,0.039010108
0,80535,0.038992275
0,80550,0.03897445
0,80565,0.03895663
0,80580,0.03893882
0,80595,0.038921017
0,80610,0.038903225
0,80625,0.038885437
0,80640,0.03886766
0,80655,0.038849894
0,80670,0.03883213
0,80685,0.038814377
0,80700,0.038796633
0,80715,0.038778897
0,80730,0.03876117
0,80745,0.038743448
0,80760,0.038725734
0,80775,0.03870803
0,80790,0.038690336
0,80805,0.038672645
0,80820,0.03865497
0,80835,0.038637295
0,80850,0.03861963
0,80865,0.038601976
0,80880,0.038584325
0,80895,0.038566686
0,80910,0.038549054
0,80925,0.038531434
0,80940,0.038513817
0,80955,0.03849621
0,80970,0.03847861
0,80985,0.03846102
0,81000,0.038443435
0,81015,0.038425863
0,81030,0.038408294
0,81045,0.038390733
0,81060,0.038373183
0,81075,0.03835564
0,81090,0.038338106
0,81105,0.03832058
0,81120,0.03830306
0,81135,0.03828555
0,81150,0.03826805
0,81165,0.03825055
0,81180,0.038233064
0,81195,0.038215585
0,81210,0.038198113
0,81225,0.038180653
0,81240,0.038163196
0,81255,0.03814575
0,81270,0.038128313
0,81285,0.038110882
0,81300,0.03809346
0,81315,0.038076043
0,81330,0.038058635
0,81345,0.038041238
0,81360,0.038023844
0,81375,0.038006462
0,81390,0.037989087
0,81405,0.03797172
0,81420,0.03795436
0,81435,0.037937008
0,81450,0.037919667
0,81465,0.03790233
0,81480,0.037885003
0,81495,0.037867684
0,81510,0.037850372
0,81525,0.03783307
0,81540,0.037815772
0,81555,0.037798483
0,81570,0.037781205
0,81585,0.03776393
0,81600,0.037746668
0,81615,0.037729412
0,81630,0.03771216
0,81645,0.037694924
0,81660,0.03767769
0,81675,0.037660465
0,81690,0.037643246
0,81705,0.03762604
0,81720,0.037608836
0,81735,0.037591644
0,81750,0.03757446
0,81765,0.03755728
0,81780,0.03754011
0,81795,0.03752295
0,81810,0.037505794
0,81825,0.03748865
0,81840,0.03747151
0,81855,0.03745438
0,81870,0.037437256
0,81885,0.037420142
0,81900,0.037403036
0,81915,0.037385937
0,81930,0.037368845
0,81945,0.03735176
0,81960,0.037334688
0,81975,0.03731762
0,81990,0.03730056
0,82005,0.037283506
0,82020,0.037266463
0,82035,0.037249427
0,82050,0.037232395
0,82065,0.037215374
0,82080,0.03719836
0,82095,0.037181355
0,82110,0.03716436
0,82125,0.03714737
0,82140,0.037130386
0,82155,0.037113413
0,82170,0.037096445
0,82185,0.037079487
0,82200,0.037062537
0,82215,0.037045594
0,82230,0.037028655
0,82245,0.037011728
0,82260,0.03699481
0,82275,0.0369779
0,82290,0.036960993
0,82305,0.036944095
0,82320,0.036927205
0,82335,0.036910325
0,82350,0.03689345
0,82365,0.036876585
0,82380,0.03685973
0,82395,0.036842875
0,82410,0.036826033
0,82425,0.0368092
0,82440,0.03679237
0,82455,0.03677555
0,82470,0.03675874
0,82485,0.036741935
0,82500,0.036725137
0,82515,0.036708347
0,82530,0.03669157
0,82545,0.036674794
0,82560,0.03665803
0,82575,0.03664127
0,82590,0.03662452
0,82605,0.036607776
0,82620,0.03659104
0,82635,0.036574315
0,82650,0.036557592
0,82665,0.03654088
0,82680,0.036524177
0,82695,0.03650748
0,82710,0.03649079
0,82725,0.03647411
0,82740,0.036457434
0,82755,0.036440767
0,82770,0.036424108
0,82785,0.036407456
0,82800,0.036390815
0,82815,0.036374178
0,82830,0.036357548
0,82845,0.03634093
0,82860,0.036324315
0,82875,0.03630771
0,82890,0.03629111
0,82905,0.036274523
0,82920,0.036257938
0,82935,0.036241364
0,82950,0.036224797
0,82965,0.036208235
0,82980,0.036191683
0,82995,0.03617514
0,83010,0.036158603
0,83025,0.03614207
0,83040,0.03612555
0,83055,0.036109034
0,83070,0.036092527
0,83085,0.036076028
0,83100,0.036059536
0,83115,0.03604305
0,83130,0.036026575
0,83145,0.036010105
0,83160,0.035993643
0,83175,0.03597719
0,83190,0.03596074
0,83205,0.0359443
0,83220,0.03592787
0,83235,0.03591145
0,83250,0.03589503
0,83265,0.03587862
0,83280,0.03586222
0,83295,0.035845824
0,83310,0.03582944
0,83325,0.03581306
0,83340,0.035796687
0,83355,0.03578032
0,83370,0.035763968
0,83385,0.035747617
0,83400,0.035731275
0,83415,0.03571494
0,83430,0.035698615
0,83445,0.035682295
0,83460,0.03566598
0,83475,0.03564968
0,83490,0.03563338
0,83505,0.03561709
0,83520,0.03560081
0,83535,0.035584535
0,83550,0.035568267
0,83565,0.03555201
0,83580,0.035535756
0,83595,0.03551951
0,83610,0.035503276
0,83625,0.035487045
0,83640,0.03547082
0,83655,0.035454605
0,83670,0.0354384
0,83685,0.0354222
0,83700,0.035406005
0,83715,0.03538982
0,83730,0.035373643
0,83745,0.03535747
0,83760,0.035341308
0,83775,0.03532515
0,83790,0.035309
0,83805,0.035292864
0,83820,0.03527673
0,83835,0.035260603
0,83850,0.035244484
0,83865,0.03522837
0,83880,0.035212267
0,83895,0.03519617
0,83910,0.03518008
0,83925,0.035164
0,83940,0.035147924
0,83955,0.035131857
0,83970,0.035115797
0,83985,0.035099745
0,84000,0.0350837
0,84015,0.03506766
0,84030,0.03505163
0,84045,0.035035606
0,84060,0.03501959
0,84075,0.03500358
0,84090,0.03498758
0,84105,0.034971587
0,84120,0.0349556
0,84135,0.03493962
0,84150,0.034923647
0,84165,0.034907684
0,84180,0.034891725
0,84195,0.034875777
0,84210,0.034859832
0,84225,0.034843896
0,84240,0.03482797
0,84255,0.034812048
0,84270,0.034796134
0,84285,0.034780227
0,84300,0.034764327
0,84315,0.034748435
0,84330,0.03473255
0,84345,0.034716673
0,84360,0.034700803
0,84375,0.03468494
0,84390,0.034669086
0,84405,0.034653235
0,84420,0.034637395
0,84435,0.034621563
0,84450,0.034605734
0,84465,0.034589916
0,84480,0.034574103
0,84495,0.0345583
0,84510,0.0345425
0,84525,0.03452671
0,84540,0.034510925
0,84555,0.034495153
0,84570,0.034479383
0,84585,0.03446362
0,84600,0.034447867
0,84615,0.03443212
0,84630,0.034416378
0,84645,0.034400646
0,84660,0.03438492
0,84675,0.034369204
0,84690,0.03435349
0,84705,0.03433779
0,84720,0.03432209
0,84735,0.0343064
0,84750,0.03429072
0,84765,0.034275044
0,84780,0.034259375
0,84795,0.034243714
0,84810,0.03422806
0,84825,0.034212414
0,84840,0.034196775
0,84855,0.03418114
0,84870,0.034165516
0,84885,0.0341499
0,84900,0.034134287
0,84915,0.034118686
0,84930,0.034103088
0,84945,0.034087498
0,84960,0.034071915
0,84975,0.03405634
0,84990,0.03404077
0,85005,0.03402521
0,85020,0.034009658
0,85035,0.033994112
0,85050,0.03397857
0,85065,0.03396304
0,85080,0.033947513
0,85095,0.033931997
0,85110,0.033916485
0,85125,0.03390098
0,85140,0.033885483
0,85155,0.033869993
0,85170,0.03385451
0,85185,0.033839036
0,85200,0.033823565
0,85215,0.033808105
0,85230,0.03379265
0,85245,0.033777203
0,85260,0.033761762
0,85275,0.03374633
0,85290,0.0337309
0,85305,0.033715483
0,85320,0.03370007
0,85335,0.033684667
0,85350,0.033669267
0,85365,0.033653878
0,85380,0.033638492
0,85395,0.033623114
0,85410,0.033607747
0,85425,0.033592384
0,85440,0.03357703
0,85455,0.03356168
0,85470,0.033546336
0,85485,0.033531003
0,85500,0.033515673
0,85515,0.033500355
0,85530,0.03348504
0,85545,0.033469733
0,85560,0.033454433
0,85575,0.03343914
0,85590,0.033423856
0,85605,0.033408575
0,85620,0.033393305
0,85635,0.03337804
0,85650,0.033362783
0,85665,0.033347532
0,85680,0.03333229
0,85695,0.03331705
0,85710,0.03330182
0,85725,0.033286598
0,85740,0.033271383
0,85755,0.033256173
0,85770,0.03324097
0,85785,0.033225775
0,85800,0.033210587
0,85815,0.033195406
0,85830,0.033180233
0,85845,0.033165064
0,85860,0.033149906
0,85875,0.03313475
0,85890,0.033119604
0,85905,0.033104464
0,85920,0.033089332
0,85935,0.033074208
0,85950,0.033059087
0,85965,0.033043977
0,85980,0.03302887
0,85995,0.033013772
0,86010,0.03299868
0,86025,0.032983597
0,86040,0.03296852
0,86055,0.03295345
0,86070,0.032938387
0,86085,0.03292333
0,86100,0.03290828
0,86115,0.032893237
0,86130,0.0328782
0,86145,0.03286317
0,86160,0.03284815
0,86175,0.032833133
0,86190,0.032818124
0,86205,0.032803122
0,86220,0.032788128
0,86235,0.03277314
0,86250,0.03275816
0,86265,0.032743186
0,86280,0.032728218
0,86295,0.032713257
0,86310,0.032698303
0,86325,0.032683358
0,86340,0.032668415
0,86355,0.032653484
0,86370,0.032638557
0,86385,0.032623637
0,86400,0.032608725
